gruppe_id,n,h_T_mean,h_T_std,h_T_min,h_T_max
3,7,2.3923883306764573,0.2924105002227829,1.939149544444,2.7414878814599
2,47,2.074040206715913,0.2949873896316618,1.4285491759952,2.7793358008651
6,39,2.0619666579527043,0.46744369381817386,0.63381216526286,2.7382784830327
7,31,2.0350142208140762,0.46329198215108813,0.95975312867776,2.7315733065619
5,38,1.9344790194548902,0.4414838976519977,0.90215303709628,2.6206364067881
1,28,1.870712032216807,0.3159101177873035,1.1051867549698,2.3709725797797
8,53,1.8681384917100903,0.47648274373409455,0.25440855456551,2.6769711032568
9,34,1.75008894468151,0.4934710601827929,0.64614392777661,2.5870559043903
4,46,1.625653161749689,0.4234269352920662,0.69671376208833,2.34212999447
