gruppe_id,datum,n_lehrkraft_records,satzanzahl_sum,semantische_breite,d_semantisch_mean,d_semantisch_std,polaritaet_index,dominanz_breite,mean_kognition,var_kognition,range_kognition,mean_sozial,var_sozial,range_sozial,mean_affektiv,var_affektiv,range_affektiv,mean_motivation,var_motivation,range_motivation,mean_methodik,var_methodik,range_methodik,mean_performanz,var_performanz,range_performanz,mean_regulation,var_regulation,range_regulation,varianzlast,dominante_dimension_calc,drift,dominanzwechsel,z_affektiv,kohaerenz,stabilitaet,dynamik,n_teilnehmer_records,tn_mean_kognition,tn_mean_sozial,tn_mean_affektiv,tn_mean_motivation,tn_mean_methodik,tn_mean_performanz,tn_mean_regulation,tn_d_semantisch_mean,emotion_valenz_mean,emotion_aktivierung_mean,emotion_anzahl_mean,tn_polaritaet_mean,tn_dominanz_breite,polaritaet_negativ,kohaerenzverlust,instabilitaet_group,risiko_score,risiko_klasse
0,2025-09-01,2,10,0.5163771794160038,2.9654634393259602,0.4313387257155502,0.80000000,3.0000,0.394237969209574,0.15263893407139073,0.83454853787009,0.1116128478561076,0.019016641118641434,0.3377524396162715,0.12968574951085265,0.013871818477319225,0.30883552559626715,0.286179662725919,0.02615546675333244,0.41270408298915,0.35894944945752505,0.05060129464029025,0.496811550018515,0.362615503467146,0.04797222464434108,0.45265085457476495,0.287703540810704,0.0369795911036869,0.43306325770377,0.04960513868700029,kognition,0.0,0,,,,,,,,,,,,,,,,,,,-0.8,,0.0,0.13050456783396663,latent
0,2025-09-02,1,3,0.2604949755294218,2.804232950146233,0.3265262952635309,1.00000000,3.0000,0.5198702902734634,0.004158798803055524,0.15768795139167002,0.11580849557311566,0.010106372584084889,0.21527665459187298,0.16383389968415898,0.021869308261469808,0.339948327096933,0.35577727767868333,0.0010585585337061195,0.0766709643529,0.4587362695092733,0.005920999143414137,0.18754498303585004,0.4184552491540667,0.0017068004713038088,0.09232566410429,0.33090122986652665,0.023036794479039766,0.35100300466683,0.00969394746801058,kognition,0.19170950606900242,0,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.2514862746493981,niedrig
0,2025-09-03,1,2,0.1747920042332535,3.98524947257735,0.21378146302835022,1.00000000,2.0000,0.44255428971491995,0.006632342317872779,0.16287838798161997,0.1244069508262345,0.010494715982942186,0.204887442103631,0.256707749315355,0.005340530981836983,0.14615787329921,0.368751224204965,0.0031287870926631034,0.11187112393576998,0.40716843328984,0.0035661033406763827,0.1194337195381,0.49286760721452505,0.00012225743699461453,0.022114017002310027,0.384096847561445,0.00126750759089166,0.07120414569087002,0.00436460639198253,performanz,0.1608470923433479,1,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.420469448937681,niedrig
0,2025-09-04,1,5,0.18241767778710863,3.7818685070429594,0.7488015766184756,1.00000000,3.0000,0.4931462911382719,0.010637123482820279,0.27474436028337,0.0581601917168986,0.0011517658914531736,0.093471286468145,0.132044904290417,0.003948729615592252,0.181982375248988,0.36195457965336597,0.006800194650716689,0.21454260935942,0.42754282868598203,0.001840396892028616,0.10901046063771996,0.46816248950349604,0.0024555528837397872,0.13755953165884993,0.41197870789434,0.006442445752890595,0.23100519522092,0.004753744167034483,kognition,0.15600660233426186,1,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.0785444579783299,niedrig
0,2025-09-08,1,5,0.20013180466810498,3.8679623187760597,0.5578754120708701,1.00000000,2.0000,0.53755054528027,0.003532687402265483,0.16273827491405002,0.11189025316379679,0.008100432101060314,0.22697392070818798,0.217988752583757,0.009453461359003254,0.272455225231305,0.35772604850251194,0.0010614668322540322,0.09591991706995001,0.420790908947908,0.0016852454033915512,0.11881619031052004,0.44652176693077,0.003392166005379433,0.13732687044264996,0.32638667110672803,0.012827280136358466,0.34516927984463,0.005721819891387504,kognition,0.14178430406511153,0,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.3077157876729061,niedrig
0,2025-09-10,1,4,0.09801457393611038,4.18868351277585,0.5096205796843184,1.00000000,1.0000,0.5419861361768925,0.0009356091807626216,0.07620620797721006,0.08051257969720176,0.004774290083222786,0.16390963381997,0.11720765663334175,0.0010914105139831218,0.089652323223903,0.3496922752018675,0.0007721247873410354,0.07777770391858002,0.45303372917059,0.0007617628362704482,0.07688024663169002,0.43807764354249,0.00037641188742435676,0.04715878999789003,0.3962109731931525,0.0008952474148728769,0.08279767661975002,0.0013724081005538923,kognition,0.13119428154746823,0,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.4988687575322893,niedrig
0,2025-09-11,1,5,0.2391674768462218,3.8918184162903997,0.39153357429601016,1.00000000,3.0000,0.5118854992352221,0.011208952914527706,0.25806913379379004,0.0798407686536282,0.011932020554530633,0.27722315102093803,0.226706110036152,0.002390773183453816,0.12809080822848,0.3799299222010021,0.017376366621648383,0.31020378678175,0.397643475385902,0.007478539394621439,0.21610920120494997,0.44699171575195995,0.002623755023773617,0.14667871199775007,0.34745946547998996,0.004190674288432448,0.18287401307312,0.008171583140141148,kognition,0.1390502667024358,0,,,,,,,,,,,,,,,,,,,-1.0,,0.0,-0.36238224086994186,niedrig
0,2025-09-15,2,10,0.5076858316172097,3.651786137346794,1.752260631294667,0.80000000,2.5000,0.433188832842442,0.08202467580144915,0.649344670905875,0.05674098700092781,0.012366475067372016,0.293017284168432,0.08744651902515782,0.011318948276541948,0.2957023306110075,0.290401169959372,0.04459910187487595,0.51152405725654,0.327869222001942,0.05261256897025413,0.485800331944925,0.352547456363964,0.08527225537290402,0.593344290090565,0.298048197100692,0.06098666891783297,0.60949453920884,0.04988295632589003,kognition,0.22442155509157008,0,,,,,,,,,,,,,,,,,,,-0.8,,0.0,1.4778063452962849,hoch
0,2025-09-16,1,5,0.1786116007867955,3.53644938225258,1.1795787607779697,1.00000000,3.0000,0.49033699465168007,0.0016428996320939668,0.11203702484190997,0.0988515430832172,0.003959362020784694,0.177903792304381,0.181402370917,0.009174929004770686,0.27046307322725,0.382746601222556,0.004279565659879756,0.17357004770421997,0.44522880086173605,0.005121381131967695,0.20874439005834,0.44528640306107603,0.0016019060656912655,0.10939128521045005,0.37680094797025,0.006122060420433546,0.24007062727127,0.004557443419374516,kognition,0.2257661862764227,0,,,,,,,,,,,,,,,,,,,-1.0,,0.0,0.24993526439601568,latent
0,2025-09-17,1,4,0.8541569114231593,3.252247039672375,0.5615522058422646,0.50000000,3.0000,0.25796472575018503,0.0762412379012659,0.70622316623945,0.042991218257686,0.015155269482422306,0.30982021713077,0.0023774949174115018,0.030271349157839963,0.42334896763733,0.20103242704868,0.10976315249977293,0.7709274518031699,0.25146364943079746,0.08399933648364954,0.6804801650413099,0.18665932237227,0.20553081507130871,1.0868814375054,0.2520321764819375,0.2086228687356915,1.1035374279003198,0.10422628990456441,kognition,0.4921253312722033,0,,,,,,,,,,,,,,,,,,,-0.5,,0.0,2.369020531760634,hoch
